id,sequence,task,choices,response,response_type,domain,gender,age,premise_1,premise_2,conclusion
128,61,Some not;porters;brewers/Some not;judges;porters,All;brewers;judges|All;judges;brewers|Some;brewers;judges|Some;judges;brewers|Some not;brewers;judges|Some not;judges;brewers|No;brewers;judges|No;judges;brewers|NVC,NVC,single-choice,syllogistic,female,50,Some not;B;A,Some not;C;B,NVC;
128,62,All;boxers;dancers/All;boxers;typists,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|Some not;dancers;typists|Some not;typists;dancers|No;dancers;typists|No;typists;dancers|NVC,NVC,single-choice,syllogistic,female,50,All;B;A,All;B;C,NVC;
128,63,Some;students;buyers/No;students;cyclists,All;buyers;cyclists|All;cyclists;buyers|Some;buyers;cyclists|Some;cyclists;buyers|Some not;buyers;cyclists|Some not;cyclists;buyers|No;buyers;cyclists|No;cyclists;buyers|NVC,Some not;buyers;cyclists,single-choice,syllogistic,female,50,Some;B;A,No;B;C,Some not;A;C
129,0,All;boxers;opticians/Some;actuaries;boxers,All;opticians;actuaries|All;actuaries;opticians|Some;opticians;actuaries|Some;actuaries;opticians|Some not;opticians;actuaries|Some not;actuaries;opticians|No;opticians;actuaries|No;actuaries;opticians|NVC,NVC,single-choice,syllogistic,female,31,All;B;A,Some;C;B,NVC;
129,1,Some;porters;brewers/All;porters;judges,All;brewers;judges|All;judges;brewers|Some;brewers;judges|Some;judges;brewers|Some not;brewers;judges|Some not;judges;brewers|No;brewers;judges|No;judges;brewers|NVC,Some;judges;brewers,single-choice,syllogistic,female,31,Some;B;A,All;B;C,Some;C;A
129,2,All;skaters;poets/All;poets;miners,All;skaters;miners|All;miners;skaters|Some;skaters;miners|Some;miners;skaters|Some not;skaters;miners|Some not;miners;skaters|No;skaters;miners|No;miners;skaters|NVC,All;skaters;miners,single-choice,syllogistic,female,31,All;A;B,All;B;C,All;A;C
129,3,No;tutors;packers/All;butchers;packers,All;tutors;butchers|All;butchers;tutors|Some;tutors;butchers|Some;butchers;tutors|Some not;tutors;butchers|Some not;butchers;tutors|No;tutors;butchers|No;butchers;tutors|NVC,No;tutors;butchers,single-choice,syllogistic,female,31,No;A;B,All;C;B,No;A;C
129,4,No;counselors;joggers/No;counselors;riders,All;joggers;riders|All;riders;joggers|Some;joggers;riders|Some;riders;joggers|Some not;joggers;riders|Some not;riders;joggers|No;joggers;riders|No;riders;joggers|NVC,NVC,single-choice,syllogistic,female,31,No;B;A,No;B;C,NVC;
129,5,Some;dancers;boxers/All;typists;boxers,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|Some not;dancers;typists|Some not;typists;dancers|No;dancers;typists|No;typists;dancers|NVC,NVC,single-choice,syllogistic,female,31,Some;A;B,All;C;B,NVC;
129,6,Some;drivers;hikers/No;writers;hikers,All;drivers;writers|All;writers;drivers|Some;drivers;writers|Some;writers;drivers|Some not;drivers;writers|Some not;writers;drivers|No;drivers;writers|No;writers;drivers|NVC,NVC,single-choice,syllogistic,female,31,Some;A;B,No;C;B,NVC;
129,7,No;brokers;secretaries/Some;secretaries;agents,All;brokers;agents|All;agents;brokers|Some;brokers;agents|Some;agents;brokers|Some not;brokers;agents|Some not;agents;brokers|No;brokers;agents|No;agents;brokers|NVC,NVC,single-choice,syllogistic,female,31,No;A;B,Some;B;C,NVC;
129,8,Some;plumbers;lifeguards/Some;lifeguards;dentists,All;plumbers;dentists|All;dentists;plumbers|Some;plumbers;dentists|Some;dentists;plumbers|Some not;plumbers;dentists|Some not;dentists;plumbers|No;plumbers;dentists|No;dentists;plumbers|NVC,NVC,single-choice,syllogistic,female,31,Some;A;B,Some;B;C,NVC;
129,9,Some;painters;cleaners/Some;painters;auditors,All;cleaners;auditors|All;auditors;cleaners|Some;cleaners;auditors|Some;auditors;cleaners|Some not;cleaners;auditors|Some not;auditors;cleaners|No;cleaners;auditors|No;auditors;cleaners|NVC,NVC,single-choice,syllogistic,female,31,Some;B;A,Some;B;C,NVC;
129,10,All;investors;barbers/No;investors;jugglers,All;barbers;jugglers|All;jugglers;barbers|Some;barbers;jugglers|Some;jugglers;barbers|Some not;barbers;jugglers|Some not;jugglers;barbers|No;barbers;jugglers|No;jugglers;barbers|NVC,NVC,single-choice,syllogistic,female,31,All;B;A,No;B;C,NVC;
129,11,Some not;divers;carpenters/No;linguists;carpenters,All;divers;linguists|All;linguists;divers|Some;divers;linguists|Some;linguists;divers|Some not;divers;linguists|Some not;linguists;divers|No;divers;linguists|No;linguists;divers|NVC,NVC,single-choice,syllogistic,female,31,Some not;A;B,No;C;B,NVC;
129,12,Some not;surfers;artists/Some;planners;surfers,All;artists;planners|All;planners;artists|Some;artists;planners|Some;planners;artists|Some not;artists;planners|Some not;planners;artists|No;artists;planners|No;planners;artists|NVC,NVC,single-choice,syllogistic,female,31,Some not;B;A,Some;C;B,NVC;
129,13,No;sailors;chemists/Some;potters;sailors,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|No;chemists;potters|No;potters;chemists|NVC,Some not;potters;chemists,single-choice,syllogistic,female,31,No;B;A,Some;C;B,Some not;C;A
129,14,All;climbers;tellers/Some not;doctors;tellers,All;climbers;doctors|All;doctors;climbers|Some;climbers;doctors|Some;doctors;climbers|Some not;climbers;doctors|Some not;doctors;climbers|No;climbers;doctors|No;doctors;climbers|NVC,Some;doctors;climbers,single-choice,syllogistic,female,31,All;A;B,Some not;C;B,Some;C;A
129,15,No;farmers;assistants/Some not;scholars;assistants,All;farmers;scholars|All;scholars;farmers|Some;farmers;scholars|Some;scholars;farmers|Some not;farmers;scholars|Some not;scholars;farmers|No;farmers;scholars|No;scholars;farmers|NVC,Some not;scholars;farmers,single-choice,syllogistic,female,31,No;A;B,Some not;C;B,Some not;C;A
129,16,Some;athletes;lawyers/Some not;hunters;athletes,All;lawyers;hunters|All;hunters;lawyers|Some;lawyers;hunters|Some;hunters;lawyers|Some not;lawyers;hunters|Some not;hunters;lawyers|No;lawyers;hunters|No;hunters;lawyers|NVC,NVC,single-choice,syllogistic,female,31,Some;B;A,Some not;C;B,NVC;
129,17,No;painters;actors/All;actors;workers,All;painters;workers|All;workers;painters|Some;painters;workers|Some;workers;painters|Some not;painters;workers|Some not;workers;painters|No;painters;workers|No;workers;painters|NVC,No;painters;workers,single-choice,syllogistic,female,31,No;A;B,All;B;C,No;A;C
129,18,Some;novelists;travelers/Some;analysts;novelists,All;travelers;analysts|All;analysts;travelers|Some;travelers;analysts|Some;analysts;travelers|Some not;travelers;analysts|Some not;analysts;travelers|No;travelers;analysts|No;analysts;travelers|NVC,Some not;analysts;travelers,single-choice,syllogistic,female,31,Some;B;A,Some;C;B,Some not;C;A
129,19,All;poets;waiters/Some not;poets;cashiers,All;waiters;cashiers|All;cashiers;waiters|Some;waiters;cashiers|Some;cashiers;waiters|Some not;waiters;cashiers|Some not;cashiers;waiters|No;waiters;cashiers|No;cashiers;waiters|NVC,Some;cashiers;waiters,single-choice,syllogistic,female,31,All;B;A,Some not;B;C,Some;C;A
129,20,Some not;models;clerks/Some not;managers;clerks,All;models;managers|All;managers;models|Some;models;managers|Some;managers;models|Some not;models;managers|Some not;managers;models|No;models;managers|No;managers;models|NVC,NVC,single-choice,syllogistic,female,31,Some not;A;B,Some not;C;B,NVC;
129,21,Some;drillers;actors/No;nurses;drillers,All;actors;nurses|All;nurses;actors|Some;actors;nurses|Some;nurses;actors|Some not;actors;nurses|Some not;nurses;actors|No;actors;nurses|No;nurses;actors|NVC,Some not;nurses;actors,single-choice,syllogistic,female,31,Some;B;A,No;C;B,Some not;C;A
129,22,All;pilots;singers/Some;pilots;tailors,All;singers;tailors|All;tailors;singers|Some;singers;tailors|Some;tailors;singers|Some not;singers;tailors|Some not;tailors;singers|No;singers;tailors|No;tailors;singers|NVC,Some;singers;tailors,single-choice,syllogistic,female,31,All;B;A,Some;B;C,Some;A;C
129,23,All;engineers;campers/All;fencers;campers,All;engineers;fencers|All;fencers;engineers|Some;engineers;fencers|Some;fencers;engineers|Some not;engineers;fencers|Some not;fencers;engineers|No;engineers;fencers|No;fencers;engineers|NVC,NVC,single-choice,syllogistic,female,31,All;A;B,All;C;B,NVC;
129,24,Some not;swimmers;cooks/All;cooks;mayors,All;swimmers;mayors|All;mayors;swimmers|Some;swimmers;mayors|Some;mayors;swimmers|Some not;swimmers;mayors|Some not;mayors;swimmers|No;swimmers;mayors|No;mayors;swimmers|NVC,Some not;swimmers;mayors,single-choice,syllogistic,female,31,Some not;A;B,All;B;C,Some not;A;C
129,25,All;students;cyclists/All;students;buyers,All;cyclists;buyers|All;buyers;cyclists|Some;cyclists;buyers|Some;buyers;cyclists|Some not;cyclists;buyers|Some not;buyers;cyclists|No;cyclists;buyers|No;buyers;cyclists|NVC,NVC,single-choice,syllogistic,female,31,All;B;A,All;B;C,NVC;
129,26,Some;florists;editors/Some;soldiers;editors,All;florists;soldiers|All;soldiers;florists|Some;florists;soldiers|Some;soldiers;florists|Some not;florists;soldiers|Some not;soldiers;florists|No;florists;soldiers|No;soldiers;florists|NVC,NVC,single-choice,syllogistic,female,31,Some;A;B,Some;C;B,NVC;
129,27,Some;gamblers;bakers/Some not;sculptors;bakers,All;gamblers;sculptors|All;sculptors;gamblers|Some;gamblers;sculptors|Some;sculptors;gamblers|Some not;gamblers;sculptors|Some not;sculptors;gamblers|No;gamblers;sculptors|No;sculptors;gamblers|NVC,Some not;sculptors;gamblers,single-choice,syllogistic,female,31,Some;A;B,Some not;C;B,Some not;C;A
129,28,Some not;teachers;bankers/Some not;golfers;teachers,All;bankers;golfers|All;golfers;bankers|Some;bankers;golfers|Some;golfers;bankers|Some not;bankers;golfers|Some not;golfers;bankers|No;bankers;golfers|No;golfers;bankers|NVC,Some;bankers;golfers,single-choice,syllogistic,female,31,Some not;B;A,Some not;C;B,Some;A;C
129,29,Some not;chefs;scientists/All;runners;chefs,All;scientists;runners|All;runners;scientists|Some;scientists;runners|Some;runners;scientists|Some not;scientists;runners|Some not;runners;scientists|No;scientists;runners|No;runners;scientists|NVC,Some not;runners;scientists,single-choice,syllogistic,female,31,Some not;B;A,All;C;B,Some not;C;A
129,30,No;architects;designers/No;trainers;architects,All;designers;trainers|All;trainers;designers|Some;designers;trainers|Some;trainers;designers|Some not;designers;trainers|Some not;trainers;designers|No;designers;trainers|No;trainers;designers|NVC,NVC,single-choice,syllogistic,female,31,No;B;A,No;C;B,NVC;
129,31,Some not;skaters;climbers/Some;climbers;therapists,All;skaters;therapists|All;therapists;skaters|Some;skaters;therapists|Some;therapists;skaters|Some not;skaters;therapists|Some not;therapists;skaters|No;skaters;therapists|No;therapists;skaters|NVC,NVC,single-choice,syllogistic,female,31,Some not;A;B,Some;B;C,NVC;
129,32,Some not;architects;trainers/No;designers;architects,All;trainers;designers|All;designers;trainers|Some;trainers;designers|Some;designers;trainers|Some not;trainers;designers|Some not;designers;trainers|No;trainers;designers|No;designers;trainers|NVC,NVC,single-choice,syllogistic,female,31,Some not;B;A,No;C;B,NVC;
129,33,All;jugglers;investors/No;barbers;investors,All;jugglers;barbers|All;barbers;jugglers|Some;jugglers;barbers|Some;barbers;jugglers|Some not;jugglers;barbers|Some not;barbers;jugglers|No;jugglers;barbers|No;barbers;jugglers|NVC,No;barbers;jugglers,single-choice,syllogistic,female,31,All;A;B,No;C;B,No;C;A
129,34,No;runners;scientists/Some not;chefs;runners,All;scientists;chefs|All;chefs;scientists|Some;scientists;chefs|Some;chefs;scientists|Some not;scientists;chefs|Some not;chefs;scientists|No;scientists;chefs|No;chefs;scientists|NVC,NVC,single-choice,syllogistic,female,31,No;B;A,Some not;C;B,NVC;
129,35,Some not;poets;cashiers/No;poets;waiters,All;cashiers;waiters|All;waiters;cashiers|Some;cashiers;waiters|Some;waiters;cashiers|Some not;cashiers;waiters|Some not;waiters;cashiers|No;cashiers;waiters|No;waiters;cashiers|NVC,Some not;waiters;cashiers,single-choice,syllogistic,female,31,Some not;B;A,No;B;C,Some not;C;A
129,36,All;scholars;assistants/Some not;assistants;farmers,All;scholars;farmers|All;farmers;scholars|Some;scholars;farmers|Some;farmers;scholars|Some not;scholars;farmers|Some not;farmers;scholars|No;scholars;farmers|No;farmers;scholars|NVC,Some not;scholars;farmers,single-choice,syllogistic,female,31,All;A;B,Some not;B;C,Some not;A;C
129,37,Some not;linguists;carpenters/All;linguists;divers,All;carpenters;divers|All;divers;carpenters|Some;carpenters;divers|Some;divers;carpenters|Some not;carpenters;divers|Some not;divers;carpenters|No;carpenters;divers|No;divers;carpenters|NVC,Some not;divers;carpenters,single-choice,syllogistic,female,31,Some not;B;A,All;B;C,Some not;C;A
129,38,Some not;teachers;bankers/All;golfers;bankers,All;teachers;golfers|All;golfers;teachers|Some;teachers;golfers|Some;golfers;teachers|Some not;teachers;golfers|Some not;golfers;teachers|No;teachers;golfers|No;golfers;teachers|NVC,Some not;teachers;golfers,single-choice,syllogistic,female,31,Some not;A;B,All;C;B,Some not;A;C
129,39,No;surfers;planners/Some;surfers;artists,All;planners;artists|All;artists;planners|Some;planners;artists|Some;artists;planners|Some not;planners;artists|Some not;artists;planners|No;planners;artists|No;artists;planners|NVC,NVC,single-choice,syllogistic,female,31,No;B;A,Some;B;C,NVC;
129,40,Some not;brewers;porters/Some not;brewers;judges,All;porters;judges|All;judges;porters|Some;porters;judges|Some;judges;porters|Some not;porters;judges|Some not;judges;porters|No;porters;judges|No;judges;porters|NVC,NVC,single-choice,syllogistic,female,31,Some not;B;A,Some not;B;C,NVC;
129,41,No;counselors;riders/Some not;riders;joggers,All;counselors;joggers|All;joggers;counselors|Some;counselors;joggers|Some;joggers;counselors|Some not;counselors;joggers|Some not;joggers;counselors|No;counselors;joggers|No;joggers;counselors|NVC,Some not;counselors;joggers,single-choice,syllogistic,female,31,No;A;B,Some not;B;C,Some not;A;C
129,42,Some not;tailors;singers/Some;pilots;singers,All;tailors;pilots|All;pilots;tailors|Some;tailors;pilots|Some;pilots;tailors|Some not;tailors;pilots|Some not;pilots;tailors|No;tailors;pilots|No;pilots;tailors|NVC,NVC,single-choice,syllogistic,female,31,Some not;A;B,Some;C;B,NVC;
129,43,Some;climbers;doctors/All;doctors;tellers,All;climbers;tellers|All;tellers;climbers|Some;climbers;tellers|Some;tellers;climbers|Some not;climbers;tellers|Some not;tellers;climbers|No;climbers;tellers|No;tellers;climbers|NVC,Some;climbers;tellers,single-choice,syllogistic,female,31,Some;A;B,All;B;C,Some;A;C
129,44,No;managers;models/No;models;clerks,All;managers;clerks|All;clerks;managers|Some;managers;clerks|Some;clerks;managers|Some not;managers;clerks|Some not;clerks;managers|No;managers;clerks|No;clerks;managers|NVC,NVC,single-choice,syllogistic,female,31,No;A;B,No;B;C,NVC;
129,45,No;agents;brokers/Some;secretaries;brokers,All;agents;secretaries|All;secretaries;agents|Some;agents;secretaries|Some;secretaries;agents|Some not;agents;secretaries|Some not;secretaries;agents|No;agents;secretaries|No;secretaries;agents|NVC,NVC,single-choice,syllogistic,female,31,No;A;B,Some;C;B,NVC;
129,46,All;boxers;typists/Some not;dancers;boxers,All;typists;dancers|All;dancers;typists|Some;typists;dancers|Some;dancers;typists|Some not;typists;dancers|Some not;dancers;typists|No;typists;dancers|No;dancers;typists|NVC,Some not;dancers;typists,single-choice,syllogistic,female,31,All;B;A,Some not;C;B,Some not;C;A
129,47,Some not;actors;painters/Some not;painters;workers,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|Some not;actors;workers|Some not;workers;actors|No;actors;workers|No;workers;actors|NVC,Some not;actors;workers,single-choice,syllogistic,female,31,Some not;A;B,Some not;B;C,Some not;A;C
129,48,No;chemists;sailors/All;chemists;potters,All;sailors;potters|All;potters;sailors|Some;sailors;potters|Some;potters;sailors|Some not;sailors;potters|Some not;potters;sailors|No;sailors;potters|No;potters;sailors|NVC,NVC,single-choice,syllogistic,female,31,No;B;A,All;B;C,NVC;
129,49,Some not;campers;fencers/No;fencers;engineers,All;campers;engineers|All;engineers;campers|Some;campers;engineers|Some;engineers;campers|Some not;campers;engineers|Some not;engineers;campers|No;campers;engineers|No;engineers;campers|NVC,Some not;campers;engineers,single-choice,syllogistic,female,31,Some not;A;B,No;B;C,Some not;A;C
129,50,Some;mayors;swimmers/Some not;swimmers;cooks,All;mayors;cooks|All;cooks;mayors|Some;mayors;cooks|Some;cooks;mayors|Some not;mayors;cooks|Some not;cooks;mayors|No;mayors;cooks|No;cooks;mayors|NVC,NVC,single-choice,syllogistic,female,31,Some;A;B,Some not;B;C,NVC;
129,51,Some not;hikers;drivers/Some;hikers;writers,All;drivers;writers|All;writers;drivers|Some;drivers;writers|Some;writers;drivers|Some not;drivers;writers|Some not;writers;drivers|No;drivers;writers|No;writers;drivers|NVC,NVC,single-choice,syllogistic,female,31,Some not;B;A,Some;B;C,NVC;
129,52,All;bakers;sculptors/No;gamblers;bakers,All;sculptors;gamblers|All;gamblers;sculptors|Some;sculptors;gamblers|Some;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|NVC,NVC,single-choice,syllogistic,female,31,All;B;A,No;C;B,NVC;
129,53,No;florists;soldiers/All;editors;florists,All;soldiers;editors|All;editors;soldiers|Some;soldiers;editors|Some;editors;soldiers|Some not;soldiers;editors|Some not;editors;soldiers|No;soldiers;editors|No;editors;soldiers|NVC,No;editors;soldiers,single-choice,syllogistic,female,31,No;B;A,All;C;B,No;C;A
